colct_stdde,sle_site_domn,prices_prdlst_id,prices_prdlst_nm,goods_nm,anals_trget_pc,job_id
2015-07-02,emart.ssg.com,A016160,과일가공품,[복음자리][SET1] 팥빙수만들기세트 (통통단팥420X2병+라즈베리딸기시럽X1병),13800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[복음자리] 딸기잼 포션 192g (24g*8입),3600.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,청정원) 망고&파인애플쨈370g,4060.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,골든후르츠칵테일240g,1550.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,골든 피치240g,1550.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[Waitrose] 딸기잼 454g,3680.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,골든 코코넛240g,1950.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원 F&B] 파인애플 슬라이스(원터치) 836g,3780.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원 F&B] 황도 슬라이스 800g,3200.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원] 황금복숭아 410g,1980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[Fresco] 망고 슬라이스 415g,3330.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원 F&B] 깐포도 400g,2980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[오뚜기] 백도 400g,1570.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[프레스코 Fresco] 후르츠 칵테일 820g,2990.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원] 복숭아 백도 400g,1780.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[Fresco] 후르츠 칵테일 410g,1950.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[오뚜기] 황도 400g,1300.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원] 후르츠칵테일 234g,1250.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[농심] 알쿠니아 지중해 황도 850g,4280.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[델몬트] 후르츠 칵테일 850g,3980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[복음자리] 애플키위시럽 330g,3600.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[프레스코 Fresco] 파인애플 슬라이스 410g,1950.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[Fresco] 파인애플 슬라이스 830g,2990.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[오뚜기] 황도 800g,3000.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[푸드웰] 잼있는 쨈마을 짜먹는 딸기잼 260g,2480.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,대상청정원)트리플베리 딸기쨈370g,4060.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원 F&B] 수입 황도 400g,1200.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,마라시노 적체리 (소) 375g,2850.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[Fresco] 미니 파인애플 425g,2530.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[AROY-D] 코코넛 크림 560ml,3550.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[돌 Dole] 트로피칼 후르츠 칵테일 432g,1980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원]후레쉬 망고 425g,2480.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[델몬트] 후레쉬컷 슬라이스 파인애플 836g,3980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[AROY-D] 코코넛 밀크 400ml,2800.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[동원 F&B] 후르츠 칵테일 (원터치) 836g,2980.000,
2015-07-02,emart.ssg.com,A016160,과일가공품,[돌 Dole] 트로피칼 후르츠 칵테일 836g,2980.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 트로피칼 젤리 123g x 3개,3400.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,[디벨라] 폴파파인 토마토 400g,3800.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 트로피칼 113g x 3개,3600.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 트로피칼 후룻 샐러드 2300g,10800.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 파인애플 젤리 123g x 3개,3400.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 프리미엄 후룻바틀 블루베리 666g,8800.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 복숭아 113g x 3개,3600.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 파인애플 티드빗 2300g,10800.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻볼 파인애플 113g x 3개,3600.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,[복음자리] 팥빙수 만들기재료 골라담기 (국산팥/찹쌀떡/시럽),3800.000,
2015-07-04,emart.ssg.com,A016160,과일가공품,Dole 돌 후룻바틀 믹스후룻 666g,6700.000,
